google_translate,naive_gpt,transidiomation
0.1463414634146341,0.1666666666666667,0.1285714285714286
0.1290322580645161,0.06451612903225806,0.0967741935483871
0.07142857142857142,0.06,0.04838709677419355
0.05263157894736842,0.05263157894736842,0.05263157894736842
0.4012345679012346,0.2289156626506024,0.2894736842105263
0.08620689655172414,0.08620689655172414,0.103448275862069
0.1862745098039216,0.1349206349206349,0.1372549019607843
0.2037037037037037,0.2407407407407407,0.6428571428571429
0.119047619047619,0.05882352941176471,0.108695652173913
0.3909090909090909,0.303921568627451,0.2641509433962264
0.1219512195121951,0.0641025641025641,0.1285714285714286
0.1724137931034483,0.09090909090909091,0.1451612903225807
0.3181818181818182,0.3181818181818182,0.3181818181818182
0.7888888888888889,0.3137254901960784,0.3163265306122449
0.1666666666666667,0.3333333333333333,0.4487179487179487
0.0975609756097561,0.1222222222222222,0.1351351351351351
0.2333333333333333,0.2088607594936709,0.1881720430107527
0.2542372881355932,0.2183098591549296,0.2372881355932203
0.1020408163265306,0.08163265306122448,0.1224489795918367
0.1384615384615385,0.1764705882352941,0.2222222222222222
0.1428571428571428,0.163265306122449,0.163265306122449
0.2253521126760563,0.3287671232876712,0.2816901408450704
0.4761904761904762,0.3571428571428572,0.3260869565217391
0.5970149253731343,0.3582089552238806,0.5671641791044776
0.2741935483870968,0.1212121212121212,0.1129032258064516
0.1403508771929824,0.1641791044776119,0.1475409836065574
0.2173913043478261,0.1567164179104478,0.1901408450704225
0.5,0.4393939393939394,0.3461538461538461
0.4418604651162791,0.2545454545454545,0.2452830188679245
0.2234042553191489,0.2209302325581395,0.1229508196721311
0.3272727272727273,0.3466666666666667,0.3432835820895522
0.2,0.2,0.2
0.2,0.04761904761904762,0.3333333333333333
0.3220338983050847,0.2457627118644068,0.3773584905660378
0.2413793103448276,0.2878787878787879,0.2837837837837838
0.2363636363636364,0.2454545454545455,0.2727272727272727
0.119047619047619,0.1232876712328767,0.288135593220339
0.2815533980582524,0.3578947368421053,0.2619047619047619
0.5909090909090909,0.1923076923076923,0.2692307692307692
0.09523809523809523,0.09523809523809523,0.09523809523809523
0.1666666666666667,0.1304347826086956,0.1666666666666667
0.1927710843373494,0.2289156626506024,0.2048192771084337
0.3442622950819672,0.1363636363636364,0.2142857142857143
0.3918918918918919,0.3378378378378378,0.3243243243243243
0.5161290322580645,0.3225806451612903,0.5
0.1774193548387097,0.1571428571428571,0.1857142857142857
0.1549295774647887,0.2164179104477612,0.2384615384615385
0.2105263157894737,0.1842105263157895,0.1789473684210526
0.3050847457627119,0.1949152542372881,0.2542372881355932
0.4508196721311475,0.3968253968253968,0.3090909090909091
0.1686746987951807,0.1506024096385542,0.1746987951807229
0.288135593220339,0.2711864406779661,0.1587301587301587
0.3555555555555556,0.2553191489361702,0.2325581395348837
0.2906976744186047,0.3372093023255814,0.2325581395348837
0.09016393442622951,0.2384615384615385,0.1311475409836066
0.3488372093023256,0.313953488372093,0.1279069767441861
0.3571428571428572,0.3793103448275862,0.3793103448275862
0.08,0.06896551724137931,0.1551724137931035
0.3518518518518519,0.1212121212121212,0.103448275862069
0.6857142857142857,0.2878787878787879,0.4242424242424243
0.3114754098360656,0.3278688524590164,0.4206349206349206
0.2688172043010753,0.3106796116504854,0.3072289156626506
0.2828282828282828,0.1310679611650485,0.1910112359550562
0.3448275862068966,0.1666666666666667,0.2428571428571429
0.2922077922077922,0.2876712328767123,0.2066666666666667
0.3181818181818182,0.5072463768115942,0.38
0.4691358024691358,0.288235294117647,0.1962025316455696
0.3363636363636364,0.2545454545454545,0.1587301587301587
0.5285714285714286,0.5,0.4285714285714285
0.2972972972972973,0.3372093023255814,0.5333333333333333
0.1363636363636364,0.1515151515151515,0.1216216216216216
1.0,0.2142857142857143,0.07692307692307693
0.1712328767123288,0.1594202898550725,0.1594202898550725
0.5333333333333333,0.5882352941176471,0.5882352941176471
0.4024390243902439,0.4268292682926829,0.2906976744186047
0.1956521739130435,0.1204819277108434,0.189873417721519
0.8636363636363636,0.3372093023255814,0.3137254901960784
0.2631578947368421,0.3095238095238095,0.2173913043478261
0.1515151515151515,0.14,0.1891891891891892
0.7540983606557377,0.6147540983606558,0.4508196721311475
0.4505494505494506,0.2637362637362637,0.4065934065934066
0.1818181818181818,0.09230769230769231,0.07627118644067797
0.2244897959183673,0.1097560975609756,0.1181818181818182
0.3773584905660378,0.3137254901960784,0.303921568627451
0.1733333333333333,0.1728395061728395,0.1358024691358025
0.54,0.3695652173913043,0.3043478260869565
0.169811320754717,0.1349206349206349,0.1909090909090909
0.358974358974359,0.358974358974359,0.4230769230769231
0.2536231884057971,0.1044776119402985,0.1268656716417911
0.1739130434782609,0.1521739130434783,0.04761904761904762
0.7864077669902912,0.3737864077669903,0.4205607476635514
0.5561797752808989,0.1966292134831461,0.2415730337078652
0.1956521739130435,0.18,0.1724137931034483
0.3461538461538461,0.1140350877192982,0.1929824561403509
0.1290322580645161,0.03225806451612903,0.06060606060606061
0.4090909090909091,0.3,0.3492063492063492
0.7682926829268293,0.5888888888888889,0.4042553191489361
0.2112676056338028,0.1641791044776119,0.154320987654321
0.3795180722891566,0.2077922077922078,0.2467532467532468
0.141025641025641,0.1923076923076923,0.1923076923076923
0.1612903225806452,0.1206896551724138,0.3448275862068966
0.5136986301369864,0.3950617283950617,0.4466666666666667
0.4225352112676056,0.3805970149253731,0.2876712328767123
0.2372881355932203,0.1639344262295082,0.2033898305084746
0.4137931034482759,0.4444444444444444,0.4444444444444444
0.2985074626865671,0.1739130434782609,0.1384615384615385
0.3169014084507042,0.2117647058823529,0.3840579710144927
0.1212121212121212,0.1060606060606061,0.141025641025641
0.4067796610169492,0.2288135593220339,0.1440677966101695
0.463768115942029,0.355072463768116,0.4710144927536232
0.3186813186813187,0.2736842105263158,0.2525773195876289
0.5,0.5,0.8823529411764706
0.379746835443038,0.2377049180327869,0.1619718309859155
0.2037037037037037,0.2037037037037037,0.16
0.3356164383561644,0.2733333333333333,0.24
0.5449438202247191,0.4269662921348314,0.4325842696629214
0.3058823529411765,0.1172839506172839,0.2228915662650602
0.4939759036144578,0.3975903614457831,0.4352941176470588
0.3518518518518519,0.32,0.2580645161290323
0.4148936170212766,0.2790697674418605,0.2234042553191489
0.3043478260869565,0.05555555555555555,0.1111111111111111
0.3932584269662922,0.2415730337078652,0.1629213483146068
0.3538461538461539,0.2461538461538462,0.2535211267605634
0.2452830188679245,0.2192982456140351,0.1610169491525424
0.4846153846153846,0.4,0.3188405797101449
0.2758620689655172,0.4655172413793103,0.5517241379310345
0.1666666666666667,0.08,0.05555555555555555
0.2704918032786885,0.2909090909090909,0.288135593220339
0.4827586206896552,0.3202247191011236,0.3865979381443299
0.2674418604651163,0.2790697674418605,0.2790697674418605
0.6351351351351351,0.3918918918918919,0.6351351351351351
0.1904761904761905,0.1739130434782609,0.2
0.3571428571428572,0.1521739130434783,0.2192982456140351
0.2580645161290323,0.1129032258064516,0.2741935483870968
0.3559322033898305,0.2704918032786885,0.3
0.06976744186046512,0.06097560975609756,0.0641025641025641
0.7,0.5294117647058824,0.7
0.5434782608695652,0.2380952380952381,0.4047619047619048
0.5,0.3571428571428572,0.4565217391304348
0.3882352941176471,0.2676767676767677,0.2666666666666667
0.2142857142857143,0.05882352941176471,0.0945945945945946
0.3968253968253968,0.3095238095238095,0.246031746031746
0.3620689655172414,0.1585365853658537,0.1857142857142857
0.2826086956521739,0.103448275862069,0.12
0.1578947368421053,0.139344262295082,0.1
0.2777777777777778,0.2254901960784314,0.1219512195121951
0.3461538461538461,0.3358208955223881,0.2181818181818182
0.05555555555555555,0.05172413793103448,0.05555555555555555
0.3363636363636364,0.2846153846153846,0.1716417910447761
0.3933333333333333,0.2468354430379747,0.2666666666666667
0.4253731343283582,0.1865671641791045,0.1338028169014084
0.3103448275862069,0.2741935483870968,0.2741935483870968
0.2419354838709677,0.1,0.04285714285714286
0.3488372093023256,0.2441860465116279,0.2333333333333333
0.1862745098039216,0.1808510638297872,0.1981132075471698
0.4313725490196079,0.4777777777777778,0.4545454545454545
0.4705882352941176,0.1470588235294118,0.16
0.5,0.5217391304347826,0.44
0.2409638554216867,0.2710843373493976,0.2228915662650602
0.1134020618556701,0.1082474226804124,0.1391752577319588
0.2972972972972973,0.2307692307692308,0.3333333333333333
0.108695652173913,0.108695652173913,0.1304347826086956
0.2073170731707317,0.07142857142857142,0.06097560975609756
0.417910447761194,0.3230769230769231,0.3
0.2173913043478261,0.1428571428571428,0.2777777777777778
0.2407407407407407,0.2407407407407407,0.2407407407407407
0.2647058823529412,0.1886792452830189,0.1929824561403509
0.1739130434782609,0.1666666666666667,0.1739130434782609
0.2575757575757576,0.1351351351351351,0.3571428571428572
0.1864406779661017,0.163265306122449,0.1836734693877551
0.2252747252747253,0.2,0.1818181818181818
0.2538461538461538,0.2538461538461538,0.1769230769230769
0.28,0.2134831460674157,0.2183908045977012
0.0,0.1666666666666667,0.1666666666666667
0.4925373134328358,0.2848101265822785,0.2537313432835821
0.12,0.3095238095238095,0.1428571428571428
0.5185185185185185,0.3131868131868132,0.2671232876712329
0.1984126984126984,0.2213114754098361,0.253968253968254
0.217948717948718,0.1666666666666667,0.1153846153846154
0.1862745098039216,0.5,0.4019607843137255
0.3846153846153846,0.1818181818181818,0.2121212121212121
0.5217391304347826,0.2826086956521739,0.2608695652173913
0.4795918367346939,0.336734693877551,0.4716981132075472
0.2753623188405797,0.2945205479452055,0.2746478873239437
0.3709677419354839,0.08064516129032258,0.1976744186046512
0.119047619047619,0.147887323943662,0.2464788732394366
0.2297297297297297,0.2027027027027027,0.2972972972972973
0.532258064516129,0.2162162162162162,0.2444444444444444
0.2686567164179104,0.1716417910447761,0.2054794520547945
0.1882352941176471,0.1470588235294118,0.1790123456790123
0.3142857142857143,0.2162162162162162,0.2297297297297297
0.2857142857142857,0.1984126984126984,0.2619047619047619
0.2058823529411765,0.1454545454545454,0.2027027027027027
0.5238095238095238,0.5238095238095238,0.5238095238095238
0.1831683168316832,0.2574257425742574,0.3366336633663367
0.2727272727272727,0.4,0.1794871794871795
0.3442622950819672,0.139344262295082,0.2622950819672131
0.1721311475409836,0.07333333333333333,0.1403508771929824
0.2594936708860759,0.1604938271604938,0.2123287671232877
0.2795698924731183,0.2105263157894737,0.2623762376237624
0.288235294117647,0.3076923076923077,0.3176470588235294
0.3,0.2153846153846154,0.1885245901639344
0.3133333333333334,0.1493506493506493,0.1363636363636364
0.1724137931034483,0.09090909090909091,0.07142857142857142
0.5983606557377049,0.2384615384615385,0.1721311475409836
0.3333333333333333,0.2777777777777778,0.3111111111111111
0.18,0.06,0.2741935483870968
0.1578947368421053,0.1578947368421053,0.09523809523809523
0.3659793814432989,0.3424657534246575,0.3701298701298701
0.3,0.32,0.3333333333333333
0.2959183673469388,0.313953488372093,0.3488372093023256
0.2413793103448276,0.2096774193548387,0.24
0.4473684210526316,0.5,0.5526315789473685
0.1619718309859155,0.09090909090909091,0.06923076923076923
0.2037037037037037,0.1060606060606061,0.08
0.2222222222222222,0.08620689655172414,0.2391304347826087
0.288135593220339,0.2142857142857143,0.2028985507246377
0.2073170731707317,0.0975609756097561,0.1176470588235294
0.2191780821917808,0.1232876712328767,0.2123287671232877
